timestamp,machine_id,temperature,pressure,vibration,rpm,oil_pressure,failure
2026-01-01 00:00:00,T4,805.4697397302447,20.597505816731374,0.4265826201221504,11507.098095666086,4.573013787506707,0
2026-01-01 01:00:00,T5,836.2883311949346,18.496417899809632,0.508199555641356,11857.922451035602,2.5812467793013107,0
2026-01-01 02:00:00,T3,824.0504615868357,19.147284807588914,0.5457280404615241,12597.381430938469,3.9916948288370455,0
2026-01-01 03:00:00,T5,811.1942012139566,22.29689141839351,0.6455822322146767,12447.323593786936,3.947090621251151,0
2026-01-01 04:00:00,T5,760.4762772277344,20.226540821075528,0.5704506539824723,11313.570274259468,3.7731818062041587,0
2026-01-01 05:00:00,T2,823.5734178567998,17.123444043365268,0.5789056687375519,12175.739950176101,4.863113272817817,0
2026-01-01 06:00:00,T3,894.1012248237516,21.838457869150407,0.5083826627929361,11010.887375312595,3.5563352705721143,0
2026-01-01 07:00:00,T3,867.2710023077489,18.66371182892201,0.6410459145203504,12023.467451030185,4.3858980886178305,0
2026-01-01 08:00:00,T3,879.6593313319698,23.746595552435092,0.5409762795959497,12948.883508372988,4.178126394353042,0
2026-01-01 09:00:00,T5,774.4392161784407,22.1600961314293,0.413891208982643,11526.053641365506,4.630759626267758,0
2026-01-01 10:00:00,T4,750.519758987071,19.105356208682498,0.6403369970125191,11582.838477254209,3.6664054576112473,0
2026-01-01 11:00:00,T3,793.7106539950175,22.562032723470224,0.5697903272539028,12382.01489078643,3.6335155504381205,0
2026-01-01 12:00:00,T5,802.7862456144347,20.135711021054806,0.45569559788715175,11228.599242395177,4.548034953738699,0
2026-01-01 13:00:00,T2,854.7095759235474,21.705547350244437,0.4520507032600757,11683.62248505748,4.212660654165055,0
2026-01-01 14:00:00,T4,715.3767685142591,20.96946563458895,0.5296575545140761,12298.220568790875,3.227531326661621,0
2026-01-01 15:00:00,T2,876.4775159730307,18.307286690018252,0.5463184795267585,11682.857076155298,3.730347492768365,0
2026-01-01 16:00:00,T4,792.0996050710505,18.712900335365077,0.5197292265631206,11882.015006394515,4.193191326924031,0
2026-01-01 17:00:00,T5,778.655946502629,22.059921635162322,0.5311308673442885,12372.092855157518,4.4188821107732945,0
2026-01-01 18:00:00,T1,749.3947812369917,19.33044933578692,0.6699957374576381,12210.773041768281,3.6603846734035224,0
2026-01-01 19:00:00,T4,717.2571664067116,19.192703073516007,0.6071543152234886,12133.409198147701,2.5428720050915294,0
2026-01-01 20:00:00,T2,841.1585291980957,18.089754841301293,0.5190635591265025,11830.43886036498,4.261611592868516,0
2026-01-01 21:00:00,T5,803.6658983594202,20.84719813118692,0.5941310580767484,12185.030557634478,3.389839655028012,0
2026-01-01 22:00:00,T4,735.5019550129473,24.12504983848629,0.39674760964724604,11938.133659950121,2.9913306009387943,0
2026-01-01 23:00:00,T1,735.2460613968192,17.864934171491456,0.5397927049946809,12228.902804962892,2.5838370375079296,0
2026-01-02 00:00:00,T1,783.2107650354936,20.048438913345517,0.6809306349733111,11751.533987441011,4.406990430098871,0
2026-01-02 01:00:00,T3,883.4510762644696,22.824441110830858,0.47819541046076264,11908.71551281023,4.064308725202483,0
2026-01-02 02:00:00,T3,787.0204324318198,19.84071721750857,0.4152366071380915,11505.021103723993,3.887171809643874,0
2026-01-02 03:00:00,T2,724.8428523440947,20.904743592499468,0.4347911111406939,11982.496194996882,4.694512181481381,0
2026-01-02 04:00:00,T4,787.7128467957028,17.87521294370624,0.39103669626576115,11594.499568185578,4.318662341511536,0
2026-01-02 05:00:00,T4,786.3638215126165,20.856614194415297,0.42152380918722965,11442.976774919003,4.808150021360959,0
2026-01-02 06:00:00,T3,665.1556678529214,19.625711469990904,0.4629491901409971,12129.330573927695,3.303632263916502,0
2026-01-02 07:00:00,T4,797.2852566741094,21.971459991359726,0.3594432980821358,12106.36988792883,3.9827246880230183,0
2026-01-02 08:00:00,T4,788.4532734895661,22.3747721031295,0.5015618333949603,12391.436867474285,3.1916433125259926,0
2026-01-02 09:00:00,T1,834.8103182406709,25.17912728403723,0.5902277173786648,11784.43721521245,3.8853088340722666,0
2026-01-02 10:00:00,T3,892.4478047472672,21.159266346427152,0.409224381985308,12204.026423418378,3.8756920731166615,0
2026-01-02 11:00:00,T5,856.3282514773879,20.651592633164334,0.6519283923641769,12275.398786136831,4.313306818631536,0
2026-01-02 12:00:00,T3,786.5555654722584,20.388768603154674,0.5510792088527595,12222.386903915798,4.022781940570949,0
2026-01-02 13:00:00,T5,744.6737045629164,19.293667414378625,0.6030580585624057,11587.17315859893,4.311703569139958,0
2026-01-02 14:00:00,T1,928.667990162493,20.676967686923383,0.4342165446147863,12074.681741135595,4.351720066569447,1
2026-01-02 15:00:00,T2,802.9609217007244,19.409197179721943,0.5854525227066616,12182.070148027331,5.077464338691571,0
2026-01-02 16:00:00,T4,800.6964645956473,20.336921952539228,0.3908066099604687,12003.589233453971,3.842351672356938,0
2026-01-02 17:00:00,T1,798.7937456444998,22.635195071215918,0.5890247500836508,10956.761170814458,3.5294886496668103,0
2026-01-02 18:00:00,T4,809.9042380383928,17.986914869440717,0.5171839339793531,12080.24481198674,4.123041807658204,0
2026-01-02 19:00:00,T2,792.7819794038029,22.27975712225809,0.5553251219984784,13106.265519698622,3.598859986430228,0
2026-01-02 20:00:00,T2,771.3168996559882,22.63423013467973,0.3824405394375148,11819.980365621508,4.740980384218268,0
2026-01-02 21:00:00,T1,772.6570529379804,19.76386294601784,0.41049301577233954,11635.961451072339,3.8583909805273837,0
2026-01-02 22:00:00,T2,798.3623364892001,15.75629020198281,0.5597228218253385,12186.674279855699,3.717211816063005,0
2026-01-02 23:00:00,T5,772.8287614433118,18.784356025811135,0.4051651995775799,12156.189105233287,3.764342139424441,0
2026-01-03 00:00:00,T2,764.3577108661418,22.593989093122218,0.5463206292099123,12596.367582708208,4.35920871173582,0
2026-01-03 01:00:00,T4,805.3215113845948,19.954263875402237,0.3632862193539754,11371.065922045556,3.9211265083842575,0
